steamid,is_cheater,team_num,active_weapon_ammo_mean,active_weapon_ammo_std,active_weapon_ammo_max,item_def_idx_mean,item_def_idx_std,item_def_idx_max,weapon_quality_mean,weapon_quality_std,weapon_quality_max,entity_lvl_mean,entity_lvl_std,entity_lvl_max,item_id_high_mean,item_id_high_std,item_id_high_max,item_id_low_mean,item_id_low_std,item_id_low_max,inventory_position_mean,inventory_position_std,inventory_position_max,econ_item_attribute_def_idx_mean,econ_item_attribute_def_idx_std,econ_item_attribute_def_idx_max,initial_value_mean,initial_value_std,initial_value_max,refundable_currency_mean,refundable_currency_std,refundable_currency_max,fire_seq_start_time_mean,fire_seq_start_time_std,fire_seq_start_time_max,fire_seq_start_time_change_mean,fire_seq_start_time_change_std,fire_seq_start_time_change_max,m_iState_mean,m_iState_std,m_iState_max,weapon_mode_mean,weapon_mode_std,weapon_mode_max,accuracy_penalty_mean,accuracy_penalty_std,accuracy_penalty_max,i_recoil_idx_mean,i_recoil_idx_std,i_recoil_idx_max,fl_recoil_idx_mean,fl_recoil_idx_std,fl_recoil_idx_max,dropped_at_time_mean,dropped_at_time_std,dropped_at_time_max,time_silencer_switch_complete_mean,time_silencer_switch_complete_std,time_silencer_switch_complete_max,orig_team_number_mean,orig_team_number_std,orig_team_number_max,prev_owner_mean,prev_owner_std,prev_owner_max,last_shot_time_mean,last_shot_time_std,last_shot_time_max,iron_sight_mode_mean,iron_sight_mode_std,iron_sight_mode_max,num_empty_attacks_mean,num_empty_attacks_std,num_empty_attacks_max,zoom_lvl_mean,zoom_lvl_std,zoom_lvl_max,burst_shots_remaining_mean,burst_shots_remaining_std,burst_shots_remaining_max,next_primary_attack_tick_mean,next_primary_attack_tick_std,next_primary_attack_tick_max,next_primary_attack_tick_ratio_mean,next_primary_attack_tick_ratio_std,next_primary_attack_tick_ratio_max,next_secondary_attack_tick_mean,next_secondary_attack_tick_std,next_secondary_attack_tick_max,next_secondary_attack_tick_ratio_mean,next_secondary_attack_tick_ratio_std,next_secondary_attack_tick_ratio_max,total_ammo_left_mean,total_ammo_left_std,total_ammo_left_max,warmup_period_end_mean,warmup_period_end_std,warmup_period_end_max,warmup_period_start_mean,warmup_period_start_std,warmup_period_start_max,terrorist_timeout_remaining_mean,terrorist_timeout_remaining_std,terrorist_timeout_remaining_max,ct_timeout_remaining_mean,ct_timeout_remaining_std,ct_timeout_remaining_max,num_terrorist_timeouts_mean,num_terrorist_timeouts_std,num_terrorist_timeouts_max,num_ct_timeouts_mean,num_ct_timeouts_std,num_ct_timeouts_max,match_start_time_mean,match_start_time_std,match_start_time_max,round_start_time_mean,round_start_time_std,round_start_time_max,restart_round_time_mean,restart_round_time_std,restart_round_time_max,game_start_time_mean,game_start_time_std,game_start_time_max,time_until_next_phase_start_mean,time_until_next_phase_start_std,time_until_next_phase_start_max,game_phase_mean,game_phase_std,game_phase_max,total_rounds_played_mean,total_rounds_played_std,total_rounds_played_max,rounds_played_this_phase_mean,rounds_played_this_phase_std,rounds_played_this_phase_max,hostages_remaining_mean,hostages_remaining_std,hostages_remaining_max,match_making_mode_mean,match_making_mode_std,match_making_mode_max,spectator_slot_count_mean,spectator_slot_count_std,spectator_slot_count_max,n_best_of_maps_mean,n_best_of_maps_std,n_best_of_maps_max,round_win_status_mean,round_win_status_std,round_win_status_max,round_win_reason_mean,round_win_reason_std,round_win_reason_max,ct_losing_streak_mean,ct_losing_streak_std,ct_losing_streak_max,t_losing_streak_mean,t_losing_streak_std,t_losing_streak_max,is_connected_mean,is_connected_std,is_connected_max,fov_mean,fov_std,fov_max,balance_mean,balance_std,balance_max,start_balance_mean,start_balance_std,start_balance_max,total_cash_spent_mean,total_cash_spent_std,total_cash_spent_max,cash_spent_this_round_mean,cash_spent_this_round_std,cash_spent_this_round_max,kills_total_mean,kills_total_std,kills_total_max,deaths_total_mean,deaths_total_std,deaths_total_max,assists_total_mean,assists_total_std,assists_total_max,alive_time_total_mean,alive_time_total_std,alive_time_total_max,headshot_kills_total_mean,headshot_kills_total_std,headshot_kills_total_max,damage_total_mean,damage_total_std,damage_total_max,objective_total_mean,objective_total_std,objective_total_max,utility_damage_total_mean,utility_damage_total_std,utility_damage_total_max,enemies_flashed_total_mean,enemies_flashed_total_std,enemies_flashed_total_max,ace_rounds_total_mean,ace_rounds_total_std,ace_rounds_total_max,4k_rounds_total_mean,4k_rounds_total_std,4k_rounds_total_max,3k_rounds_total_mean,3k_rounds_total_std,3k_rounds_total_max,ping_mean,ping_std,ping_max,pending_team_num_mean,pending_team_num_std,pending_team_num_max,is_coach_team_mean,is_coach_team_std,is_coach_team_max,rank_mean,rank_std,rank_max,comp_wins_mean,comp_wins_std,comp_wins_max,comp_rank_type_mean,comp_rank_type_std,comp_rank_type_max,rank_if_win_mean,rank_if_win_std,rank_if_win_max,rank_if_loss_mean,rank_if_loss_std,rank_if_loss_max,rank_if_tie_mean,rank_if_tie_std,rank_if_tie_max,spawn_time_mean,spawn_time_std,spawn_time_max,death_time_mean,death_time_std,death_time_max,score_mean,score_std,score_max,mvps_mean,mvps_std,mvps_max,health_mean,health_std,health_max,life_state_mean,life_state_std,life_state_max,move_collide_mean,move_collide_std,move_collide_max,move_type_mean,move_type_std,move_type_max,active_weapon_mean,active_weapon_std,active_weapon_max,next_attack_time_mean,next_attack_time_std,next_attack_time_max,duck_time_ms_mean,duck_time_ms_std,duck_time_ms_max,max_speed_mean,max_speed_std,max_speed_max,duck_amount_mean,duck_amount_std,duck_amount_max,duck_speed_mean,duck_speed_std,duck_speed_max,buttons_mean,buttons_std,buttons_max,fall_velo_mean,fall_velo_std,fall_velo_max,crouch_state_mean,crouch_state_std,crouch_state_max,jump_time_ms_mean,jump_time_ms_std,jump_time_ms_max,last_duck_time_mean,last_duck_time_std,last_duck_time_max,player_state_mean,player_state_std,player_state_max,molotov_damage_time_mean,molotov_damage_time_std,molotov_damage_time_max,flash_duration_mean,flash_duration_std,flash_duration_max,flash_max_alpha_mean,flash_max_alpha_std,flash_max_alpha_max,time_last_injury_mean,time_last_injury_std,time_last_injury_max,blocking_use_in_progess_mean,blocking_use_in_progess_std,blocking_use_in_progess_max,which_bomb_zone_mean,which_bomb_zone_std,which_bomb_zone_max,shots_fired_mean,shots_fired_std,shots_fired_max,velo_modifier_mean,velo_modifier_std,velo_modifier_max,armor_value_mean,armor_value_std,armor_value_max,current_equip_value_mean,current_equip_value_std,current_equip_value_max,round_start_equip_value_mean,round_start_equip_value_std,round_start_equip_value_max,team_rounds_total_mean,team_rounds_total_std,team_rounds_total_max,team_num_map_victories_mean,team_num_map_victories_std,team_num_map_victories_max,team_score_first_half_mean,team_score_first_half_std,team_score_first_half_max,team_score_second_half_mean,team_score_second_half_std,team_score_second_half_max,team_score_overtime_mean,team_score_overtime_std,team_score_overtime_max,pitch_mean,pitch_std,pitch_max,usercmd_viewangle_y_mean,usercmd_viewangle_y_std,usercmd_viewangle_y_max,X_mean,X_std,X_max,yaw_mean,yaw_std,yaw_max,usercmd_mouse_dy_mean,usercmd_mouse_dy_std,usercmd_mouse_dy_max,velocity_mean,velocity_std,velocity_max,Y_mean,Y_std,Y_max,usercmd_buttonstate_1_mean,usercmd_buttonstate_1_std,usercmd_buttonstate_1_max,entity_id_mean,entity_id_std,entity_id_max,velocity_X_mean,velocity_X_std,velocity_X_max,usercmd_buttonstate_3_mean,usercmd_buttonstate_3_std,usercmd_buttonstate_3_max,usercmd_impulse_mean,usercmd_impulse_std,usercmd_impulse_max,Z_mean,Z_std,Z_max,usercmd_buttonstate_2_mean,usercmd_buttonstate_2_std,usercmd_buttonstate_2_max,usercmd_viewangle_z_mean,usercmd_viewangle_z_std,usercmd_viewangle_z_max,velocity_Y_mean,velocity_Y_std,velocity_Y_max,usercmd_viewangle_x_mean,usercmd_viewangle_x_std,usercmd_viewangle_x_max,usercmd_left_move_mean,usercmd_left_move_std,usercmd_left_move_max,usercmd_forward_move_mean,usercmd_forward_move_std,usercmd_forward_move_max,usercmd_consumed_server_angle_changes_mean,usercmd_consumed_server_angle_changes_std,usercmd_consumed_server_angle_changes_max,velocity_Z_mean,velocity_Z_std,velocity_Z_max,usercmd_mouse_dx_mean,usercmd_mouse_dx_std,usercmd_mouse_dx_max,game_time_mean,game_time_std,game_time_max,tick_mean,tick_std,tick_max
Player_1,0,2.0,12.31981981981982,9.732682488551982,20.0,25.120495495495497,26.764876843517932,59.0,2.463963963963964,1.9465364977103963,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.9966216216216217,0.0750036817199664,2.0,0.0,0.0,0.0,0.003443243,0.002726648,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.03564,5.087585,94.59375,2.0,0.0,2.0,16777215.0,0.0,16777215.0,0.0,0.0,0.0,0.0045045045045045045,0.09486228065383934,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11267.905405405405,651.4649868931972,12108.0,0.32852823,0.25953797,0.5333328,11267.905405405405,651.4649868931972,12108.0,0.32852823,0.25953797,0.5333328,0.38400900900900903,0.48663412442759885,1.0,83.9375,0.0,83.9375,68.9375,0.0,68.9375,31.0,0.0,31.0,40.581898,47.260365,119.984375,3.0,0.0,3,3.0,0.0,3,84.25803,7.6078134,84.953125,145.15201,20.726778,157.875,12.563863,48.301258,204.83838,84.26155,7.457316,84.9375,0.0,0.0,0.0,2.0,0.0,2,0.05795601552393273,0.23367537251201362,1,0.05795601552393273,0.23367537251201362,1,0.0,0.0,0,1.0,0.0,1,2.0,0.0,2,0.0,0.0,0,0.1738680465717982,0.7010261175360408,3,0.46364812419146184,1.869402980096109,8,0.9420439844760673,0.23367537251201365,1,1.0579560155239327,0.23367537251201384,2,7.08098318240621,2.551153581049542,8,0.0,0.0,0,1006.287192755498,1140.898858809752,12600,923.8809831824062,1366.7062916106313,16000,27.710219922380336,305.7106178602736,3400,27.710219922380336,305.7106178602736,3400,0.0,0.0,0,0.8932729624838293,0.30878586734299707,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.0,0.0,12,2.0,0.0,2,0.0,0.0,0,9074.0,0.0,9074,97.0,0.0,97,11.0,0.0,11,9547.0,0.0,9547,8967.0,0.0,8967,9024.0,0.0,9024,9.209573091849935,25.993695533286324,84,-0.1148771021992238,0.31889419763119226,0,0.0,0.0,0,0.0,0.0,0,10.811254851228979,30.86852411328701,100.0,1.7702457956015525,0.6377883952623855,2.0,0.0,0.0,0.0,0.2297542043984476,0.6377883952623845,2.0,15945876.372833118,2509754.0818385105,16777215.0,94.59375,0.0,94.59375,0.0,0.0,0.0,260.00003,0.0,260.00003,0.0,0.0,0.0,8.0,0.0,8.0,0.001034928848641656,0.09099137755377296,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.078125,0.0,33.078125,3.540491591203105,1.275576790524771,4.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,0.53534144,5.9061084,65.68555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,219.5601552393273,215.79573025431029,2600.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3172016,1.6690142,15.950775,-52.080753,13.911471,-0.93815356,-1655.9503,14.117948,-1498.1632,-34.945328,11.480418,-0.93829346,0.0053046965972312074,0.3659240740663339,18.0,1.654736,118.69258,10414.166,419.9683,4.384068,500.2936,0.04347263552852892,0.5881632191563184,8.0,757.0,0.0,757,-1.3173232,114.1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.96874,0.0011371145,-63.868774,0.0010350627506792599,0.09099726372498292,8.0,0.0,0.0,0.0,-0.66846055,32.658054,0.0,4.0094767,1.5326097,15.840061,0.0,0.0,0.0,0.0054340796,0.0735204,1.0,0.003881485315047225,0.15256755090143678,6.0,0.0,0.10293984,6.3984375,0.06986673567085004,1.5519919729834881,51.0,144.44441,34.870365,204.82812,3873.4416558861576,2231.7034345931766,7738
Player_10,0,3.0,5.78463464806368,10.683733645145097,30.0,38.34209820230748,16.407692887827523,61.0,0.4861819157499329,1.3070989298220657,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.26909316,0.0,0.26909316,0.0,0.0,0.0,0.015249474,0.02513589,0.10334266,1.9993739379304176,2.817702086149965,10.0,1.9985690009838117,0.04009950059216064,2.0,0.12154547893748323,0.3267747324555164,1.0,0.0033553252,0.0140956715,0.20956358,0.0,0.0,0.0,0.025030063,0.23287061,4.220155,30.76511,66.589035,176.25146,160.48218,56.27203,256.95312,3.0,0.0,3.0,16263555.008317681,1909159.5529157915,16777215.0,84.54958,98.853775,248.28333,0.0032197477864233967,0.0801854341715603,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20643.767641534745,7235.8871602159925,32890.0,0.050113574,0.16919011,0.9612498,20643.767641534745,7235.8871602159925,32890.0,0.050113574,0.16919011,0.9612498,0.9117252481888919,1.8834528681694136,20.0,83.9375,0.0,83.9375,68.9375,0.0,68.9375,31.0,0.0,31.0,25.557932,42.315483,119.984375,3.0,0.0,3,3.0,0.0,3,84.515366,6.04667,84.953125,180.12596,50.450504,275.03125,43.94196,94.09351,256.03125,84.511795,5.926911,84.9375,0.5218348,2.412814,15.0,2.3131008636141437,0.9172453251366477,5,0.656591168323285,0.9664599295593539,3,0.34349030470914127,0.5548130828128363,2,0.0,0.0,0,1.0,0.0,1,2.0,0.0,2,0.0,0.0,0,0.5321003747759492,1.145983120371405,3,2.3582369235782954,5.410650901685419,17,0.5932866221280756,0.4912405388213098,1,1.656591168323285,0.966459929559357,4,0.7124001955352778,2.2786203156019917,8,0.0,0.0,0,2526.9186899136384,2606.5001583422477,9550,2257.393677692684,2452.4419098300705,9550,463.2801042854815,527.7730512525346,6450,222.64135571125956,535.9003574611746,6450,1.073570148280919,1.1607730040484179,3,0.09418282548476455,0.29209479984491404,1,0.0,0.0,0,0.0,0.0,0,1.0633045461952093,1.1525043624718674,3,51.83899762509213,68.03880563338298,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,45.04041062408343,1.1508114577821937,50,2.6868991363858563,0.9172453251366477,3,0.0,0.0,0,7220.0,0.0,7220,19.0,0.0,19,11.0,0.0,11,7588.0,0.0,7588,6757.0,0.0,6757,7274.0,0.0,7274,111.25175167019717,65.04725299664929,255,-0.9109499755580903,0.2848275394502491,0,1.9690402476780187,2.083646311583041,6,0.4067133778719244,0.4912405388213102,1,89.24555971973277,29.451397572145154,100.0,0.17810004888381945,0.5696550789004979,2.0,0.0,0.0,0.0,1.8218999511161806,0.5696550789004982,2.0,7657515.95054587,3402165.2685575197,16777215.0,256.95312,0.0,256.95312,0.0,0.0,0.0,260.00003,0.0,260.00003,0.0023537087,0.045347266,1.0,7.981528,0.20461844,8.0,1212138747.8237739,4682931054.665275,34359740936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.26562,0.0,201.26562,0.3562000977676389,1.1393101578009959,4.0,0.0,0.0,0.0,0.061164647,0.5322332,4.692093,228.38643,77.96585,255.0,9.170846,46.79591,247.93604,0.0,0.0,0.0,0.006680788658953886,0.11540376701410839,2.0,0.003503340394329477,0.0590876590448542,1.0,0.9964235,0.04187632,1.0,55.85180055401662,48.571267697343636,100.0,942.5818803975884,676.5021689311736,2300.0,703.185595567867,718.025214633704,2300.0,0.656591168323285,0.9664599295593539,3.0,0.0,0.0,0.0,0.656591168323285,0.9664599295593539,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31586,7.4675713,88.99991,66.44368,105.2168,179.71065,1839.1907,850.6628,2472.3499,66.50575,104.940285,179.71057,-0.6414894483826286,5.290059137880726,87.0,91.15504,2025.9094,162473.97,1978.658,575.35443,3461.2402,1436207126.0871832,5388363017.207623,34359740936.0,782.0,0.0,782,-0.9402336,1487.7997,138923.62,0.0,0.0,0.0,0.0,0.0,0.0,134.67957,25.61161,299.71875,151179512.49001876,2209852416.999353,34359738368.0,0.0,0.0,0.0,0.11327361,1378.0675,136416.12,5.4032373,7.4566283,89.0,-0.0027703089,0.36070153,1.0,0.34875336,0.4857349,1.0,0.016132974822781716,0.37096434187408117,10.0,0.0075718607,84.28037,3457.58,-0.5068035525136478,12.736778563922257,169.0,179.99135,55.42198,276.03125,6148.446390744663,3547.0067297529877,12295
Player_2,0,2.0,8.875335840945729,15.112465087788395,81.0,39.80118216012896,25.882119428837882,64.0,3.141859215475551,4.215470047842238,9.0,1.0,0.0,1.0,3.012896292315959,4.248319749383555,9.0,624906992.9570124,881147063.2022519,1866696491.0,4.351961311123052,6.136461860220693,13.0,81.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00084271573,0.005126003,0.032006,9.715744223535733,59.098144307484866,369.0,1.998387963460505,0.05182250461021818,2.0,0.005910800644814616,0.07667478168683772,1.0,0.0022244703,0.0030814605,0.021703262,0.0,0.0,0.0,0.41710976,3.4520473,48.77738,1.7579342,10.693021,66.765625,91.96298,5.193529,95.78125,2.0,0.0,2.0,16618483.857603438,965516.973647755,16777215.0,2.2090373,13.4369545,83.89834,0.0021493820526598604,0.06554733359811243,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11794.204191295003,611.2111554635284,12260.0,0.19021699,0.25292927,0.6666641,11794.204191295003,611.2111554635284,12260.0,0.19021699,0.25292927,0.6666641,0.6329930145083289,0.48211799124079424,1.0,83.9375,0.0,83.9375,68.9375,0.0,68.9375,31.0,0.0,31.0,40.581898,47.260365,119.984375,3.0,0.0,3,3.0,0.0,3,84.25803,7.6078134,84.953125,145.15201,20.726778,157.875,12.563863,48.301258,204.83838,84.26155,7.457316,84.9375,0.0,0.0,0.0,2.0,0.0,2,0.05795601552393273,0.23367537251201362,1,0.05795601552393273,0.23367537251201362,1,0.0,0.0,0,1.0,0.0,1,2.0,0.0,2,0.0,0.0,0,0.1738680465717982,0.7010261175360408,3,0.46364812419146184,1.869402980096109,8,0.9420439844760673,0.23367537251201365,1,1.0579560155239327,0.23367537251201384,2,6.073997412677878,3.4205333388081223,8,0.0,0.0,0,1010.3622250970246,1182.4437036932868,13100,905.1358344113842,1159.902050116921,13700,23.635187580853817,260.7531740572907,2900,23.635187580853817,260.7531740572907,2900,0.0,0.0,0,0.7673997412677879,0.42251683146160063,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,14.0,0.0,14,2.0,0.0,2,0.0,0.0,0,3674.0,0.0,3674,10.0,0.0,10,11.0,0.0,11,4134.0,0.0,4134,3552.0,0.0,3552,3615.0,0.0,3615,20.10077619663648,35.72329451362713,84,-0.2407503234152652,0.42756666735101473,0,0.0,0.0,0,0.0,0.0,0,24.07503234152652,42.756666735101376,100.0,1.5184993531694695,0.8551333347020306,2.0,0.0,0.0,0.0,0.4815006468305304,0.8551333347020295,2.0,15545238.385640362,3371969.634135868,16777215.0,95.78124,0.0,95.78125,0.0,0.0,0.0,260.00003,0.0,260.00003,0.0,0.0,0.0,8.0,0.0,8.0,154463248.16157827,1437664909.5063083,42949672960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.9375,0.0,57.9375,3.036998706338939,1.7102666694040611,4.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005692108667529107,0.5004525765457509,44.0,1.0,0.0,1.0,0.0,0.0,0.0,217.11513583441138,188.82126397252054,2300.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51593,1.1965883,6.259796,-59.362774,12.575006,16.62722,-1587.17,7.170921,-1586.52,-45.201023,10.717382,18.845673,-0.008409884849268986,1.0485406745846293,43.0,0.7392357,64.985504,5712.8135,441.11676,3.6049016,480.8824,154483233.05925733,1437756849.3180783,42949672960.0,767.0,0.0,767,0.6604747,58.0617,5104.1484,0.0,0.0,0.0,0.0,0.0,0.0,-63.96874,0.0011371145,-63.868774,15559462.322292663,602147847.7954373,34359738368.0,0.0,0.0,0.0,-0.33202797,29.188261,0.0,3.033272,0.91278434,6.259791,0.0,0.0,0.0,0.0,0.0,0.0,0.004657782378056669,0.16711855915788978,6.0,0.0,0.10293984,6.3984375,0.23586492431103637,3.978770953782488,142.0,144.44441,34.870365,204.82812,3873.4416558861576,2231.7034345931766,7738
Player_3,0,2.0,14.887997248652987,8.017433805094411,20.0,12.139401582024533,19.945156654752097,59.0,3.369482976040353,1.4576556382313768,4.0,1.0,0.0,1.0,7.581336696090794,3.2797251860206122,9.0,1292720571.4459474,559248571.3076228,1536256261.0,5.636363636363637,2.5269595540435117,7.0,108.51864452912358,78.42756794912086,292.0,6.727934e+23,2.8757990684841752e+23,7.957003e+23,0.0,0.0,0.0,0.007454425,0.019480992,0.10748626,0.4222171271351599,1.2409717217248568,9.0,1.9533417402269861,0.21254242418075492,2.0,0.0,0.0,0.0,0.006202568,0.008705247,0.1195706,0.0,0.0,0.0,0.0370799,0.21142535,2.0228772,0.0,0.0,0.0,144.21178,66.9237,258.1802,2.0,0.0,2.0,16777215.0,0.0,16777215.0,29.51196,74.79683,246.7893,0.04791929382093316,0.3058644369537508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18594.50533073484,8730.087598328566,33046.0,0.44973814,0.23622383,0.93333435,18594.50533073484,8730.087598328566,33046.0,0.44973814,0.23622383,0.93333435,0.6693798005273415,3.946595038647074,31.0,83.9375,0.0,83.9375,68.9375,0.0,68.9375,31.0,0.0,31.0,25.557932,42.315483,119.984375,3.0,0.0,3,3.0,0.0,3,84.515366,6.04667,84.953125,180.12596,50.450504,275.03125,43.94196,94.09351,256.03125,84.511795,5.926911,84.9375,0.5218348,2.412814,15.0,2.3131008636141437,0.9172453251366477,5,0.656591168323285,0.9664599295593539,3,0.34349030470914127,0.5548130828128363,2,0.0,0.0,0,1.0,0.0,1,2.0,0.0,2,0.0,0.0,0,0.5321003747759492,1.145983120371405,3,2.3582369235782954,5.410650901685419,17,0.5932866221280756,0.4912405388213098,1,1.656591168323285,0.966459929559357,4,0.5390255825321818,2.0054884105491597,8,0.0,0.0,0,1670.3682581065668,2157.269254401822,16000,1256.7296724784096,1496.4629834557777,16000,632.2959100537722,553.3313479687254,1350,315.3495193091087,335.63369259045425,700,0.0,0.0,0,0.7685351148769757,0.8655858352648537,3,0.0,0.0,0,9.922763565259899,11.553660352253258,34,0.0,0.0,0,33.49111456883138,43.505178493695226,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,48.1578947368421,0.3778258636996272,50,1.7912660909239042,0.6114968834244319,2,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,11.0,0.0,11,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,97.34577154961708,79.25387853433249,255,5.606077888219,36.99058392123573,246,0.0,0.0,0,0.0,0.0,0,70.51572429525827,45.122868793210756,100.0,0.5463581554505459,0.87293060384108,2.0,0.0,0.0,0.0,1.4213785237086525,0.9069218003273345,2.0,7682530.086035523,7178804.430093219,16777215.0,187.71602,37.550083,258.1802,0.0,0.0,0.0,260.00003,0.0,260.00003,0.0,0.0,0.0,8.0,0.0,8.0,4185091229.942806,4898100528.2084675,42949672968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9159198305360925,3.172249269104353,8.0,0.0,0.0,0.0,0.0,0.0,0.0,228.38643,77.96585,255.0,48.10765,84.71863,246.99278,0.0,0.0,0.0,0.0,0.0,0.0,0.00578458530226495,0.07583925418163048,1.0,0.9904351,0.06690193,1.0,8.636141437184293,28.090843611365763,100.0,474.727065341372,296.4310559809192,850.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71613365,4.441367,20.596283,1.085995,43.02654,80.1939,-1029.4767,808.6047,303.96866,1.2717922,43.1803,80.19403,-0.02607349466308156,0.8856405765932374,17.0,50.52484,1519.1584,117442.68,469.57382,215.03519,906.64685,4215528147.4109836,4928104136.58039,42949672968.0,787.0,0.0,787,-4.587645,1482.1173,253.01562,0.0,0.0,0.0,0.0,0.0,0.0,-30.173784,46.047348,83.03125,169377034.60425323,2211252846.616989,34359738376.0,0.0,0.0,0.0,-0.82335615,337.197,249.47852,0.69649994,4.4500723,20.596395,0.02432168,0.3094114,1.0,0.14825226,0.36370763,1.0,0.011896031940030962,0.26812752786236743,8.0,-0.2008281,96.982956,507.1328,0.0417175914609305,5.308220364506902,114.0,179.99135,55.42198,276.03125,6148.446390744663,3547.0067297529877,12295
